date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:09:19	67707/67707	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Nov%202023%2016:43:49%20GMT	https://www.eurofert-egypt.com/specialty-fertilizers-range.html?p=1483	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/specialty-fertilizers-ranged34f.html	(from https://www.eurofert-egypt.com/specialty-fertilizers-range.html)
09:09:19	2339/2339	---M--	200	added ('OK')	text/html	date:Sat,%2018%20Nov%202023%2016:47:21%20GMT	https://www.eurofert-egypt.com/wp-json/oembed/1.0/embed_9	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/wp-json/oembed/1.0/embed_9.html	(from https://www.eurofert-egypt.com/specialty-fertilizers-range.html)
09:09:19	2434/2434	---M-Z	200	added ('OK')	application/xml	date:Sat,%2018%20Nov%202023%2016:47:19%20GMT	https://www.eurofert-egypt.com/wp-json/oembed/1.0/embed_7.xml	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/wp-json/oembed/1.0/embed_7.xml	(from https://www.eurofert-egypt.com/specialty-fertilizers-range.html)
09:09:20	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:19%20GMT	https://www.eurofert-egypt.com/products/specialty-fertilizers-range/eufincludes/Text/Diff/Renderer/Others/themes/eurofert/assets/js/navigation.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/products/specialty-fertilizers-range/eufincludes/Text/Diff/Renderer/Others/themes/eurofert/assets/js/navigation.min.js	(from https://www.eurofert-egypt.com/specialty-fertilizers-range.html)
09:09:20	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:19%20GMT	https://www.eurofert-egypt.com/products/specialty-fertilizers-range/eufincludes/Text/Diff/Renderer/Others/themes/eurofert/assets/js/skip-link-focus-fix.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/products/specialty-fertilizers-range/eufincludes/Text/Diff/Renderer/Others/themes/eurofert/assets/js/skip-link-focus-fix.min.js	(from https://www.eurofert-egypt.com/specialty-fertilizers-range.html)
09:09:20	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:19%20GMT	https://www.eurofert-egypt.com/products/specialty-fertilizers-range/eufincludes/js/hoverIntent.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/products/specialty-fertilizers-range/eufincludes/js/hoverIntent.min.js	(from https://www.eurofert-egypt.com/specialty-fertilizers-range.html)
09:09:20	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:19%20GMT	https://www.eurofert-egypt.com/products/specialty-fertilizers-range/eufincludes/Text/Diff/Renderer/Others/apps/megamenu/js/maxmegamenu.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/products/specialty-fertilizers-range/eufincludes/Text/Diff/Renderer/Others/apps/megamenu/js/maxmegamenu.js	(from https://www.eurofert-egypt.com/specialty-fertilizers-range.html)
09:09:21	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:20%20GMT	https://www.eurofert-egypt.com/products/specialty-fertilizers-range/eufincludes/js/wp-embed.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/products/specialty-fertilizers-range/eufincludes/js/wp-embed.min.js	(from https://www.eurofert-egypt.com/specialty-fertilizers-range.html)
09:09:21	76949/76949	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Nov%202023%2016:43:41%20GMT	https://www.eurofert-egypt.com/events.html?p=1572	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/eventsa9e1.html	(from https://www.eurofert-egypt.com/events.html)
09:09:21	2214/2214	---M--	200	added ('OK')	text/html	date:Sat,%2018%20Nov%202023%2016:47:07%20GMT	https://www.eurofert-egypt.com/wp-json/oembed/1.0/embed_12	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/wp-json/oembed/1.0/embed_12.html	(from https://www.eurofert-egypt.com/events.html)
09:09:21	2311/2311	---M-Z	200	added ('OK')	application/xml	date:Sat,%2018%20Nov%202023%2016:47:07%20GMT	https://www.eurofert-egypt.com/wp-json/oembed/1.0/embed_12.xml	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/wp-json/oembed/1.0/embed_12.xml	(from https://www.eurofert-egypt.com/events.html)
09:09:22	44015/44015	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Nov%202023%2016:46:21%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/10/IMG_5145-150x150.jpg	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/10/IMG_5145-150x150.jpg	(from https://www.eurofert-egypt.com/events.html)
09:09:22	193821/193821	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Nov%202023%2016:46:14%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/10/IMG_0728-1024x713.jpg	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/10/IMG_0728-1024x713.jpg	(from https://www.eurofert-egypt.com/events.html)
09:09:23	193931/193931	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Nov%202023%2016:46:20%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/10/IMG_5145-1024x683.jpg	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/10/IMG_5145-1024x683.jpg	(from https://www.eurofert-egypt.com/events.html)
09:09:23	43084/43084	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Nov%202023%2016:46:18%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/10/IMG_5111-150x150.jpg	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/10/IMG_5111-150x150.jpg	(from https://www.eurofert-egypt.com/events.html)
09:09:24	204257/204257	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Nov%202023%2016:46:20%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/10/IMG_5111-1024x723.jpg	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/10/IMG_5111-1024x723.jpg	(from https://www.eurofert-egypt.com/events.html)
09:09:24	43528/43528	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Nov%202023%2016:46:14%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/10/IMG_0728-150x150.jpg	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/10/IMG_0728-150x150.jpg	(from https://www.eurofert-egypt.com/events.html)
09:09:24	39810/39810	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Nov%202023%2016:46:16%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/10/IMG_5012-150x150.jpg	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/10/IMG_5012-150x150.jpg	(from https://www.eurofert-egypt.com/events.html)
09:09:24	168048/168048	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Nov%202023%2016:46:16%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/10/IMG_5012-1024x437.jpg	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/10/IMG_5012-1024x437.jpg	(from https://www.eurofert-egypt.com/events.html)
09:09:25	45593/45593	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Nov%202023%2016:46:22%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/10/IMG_5302-150x150.jpg	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/10/IMG_5302-150x150.jpg	(from https://www.eurofert-egypt.com/events.html)
09:09:25	211618/211618	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Nov%202023%2016:46:22%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/10/IMG_5302-1024x579.jpg	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/10/IMG_5302-1024x579.jpg	(from https://www.eurofert-egypt.com/events.html)
09:09:25	16979/16979	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Nov%202023%2016:46:10%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/10/IMG-20170922-WA0327-300x225.jpg	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/10/IMG-20170922-WA0327-300x225.jpg	(from https://www.eurofert-egypt.com/events.html)
09:09:25	169351/169351	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Nov%202023%2016:46:11%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/10/IMG-20170922-WA0327-1024x768.jpg	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/10/IMG-20170922-WA0327-1024x768.jpg	(from https://www.eurofert-egypt.com/events.html)
09:09:26	192541/192541	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Nov%202023%2016:46:09%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/10/20170924_134935_001-1024x576.jpg	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/10/20170924_134935_001-1024x576.jpg	(from https://www.eurofert-egypt.com/events.html)
09:09:26	39418/39418	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Nov%202023%2016:46:08%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/10/20170924_134935_001-300x169.jpg	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/10/20170924_134935_001-300x169.jpg	(from https://www.eurofert-egypt.com/events.html)
09:09:26	31581/31581	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Nov%202023%2016:46:07%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/10/20170923_121832-300x169.jpg	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/10/20170923_121832-300x169.jpg	(from https://www.eurofert-egypt.com/events.html)
09:09:26	132459/132459	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Nov%202023%2016:46:06%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/10/20170923_121832-1024x576.jpg	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/10/20170923_121832-1024x576.jpg	(from https://www.eurofert-egypt.com/events.html)
09:09:27	133688/133688	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Nov%202023%2016:46:05%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/10/20170922_133100-1024x576.jpg	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/10/20170922_133100-1024x576.jpg	(from https://www.eurofert-egypt.com/events.html)
09:09:27	32693/32693	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Nov%202023%2016:46:04%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/10/20170922_133100-300x169.jpg	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/10/20170922_133100-300x169.jpg	(from https://www.eurofert-egypt.com/events.html)
09:09:27	77332/77332	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Nov%202023%2016:46:12%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/10/IMG-20170924-WA0177-1024x576.jpg	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/10/IMG-20170924-WA0177-1024x576.jpg	(from https://www.eurofert-egypt.com/events.html)
09:09:27	10140/10140	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Nov%202023%2016:46:12%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/10/IMG-20170924-WA0177-300x169.jpg	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/10/IMG-20170924-WA0177-300x169.jpg	(from https://www.eurofert-egypt.com/events.html)
09:09:27	9229/9229	---M-Z	200	added ('OK')	text/css	date:Sat,%2018%20Nov%202023%2016:44:55%20GMT	https://www.eurofert-egypt.com/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/css/display-gallery/flexslider.css	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/css/display-gallery/flexslider.css	(from https://www.eurofert-egypt.com/events.html)
09:09:27	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:26%20GMT	https://www.eurofert-egypt.com/events/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/jquery.magnific-popup.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/events/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/jquery.magnific-popup.min.js	(from https://www.eurofert-egypt.com/events.html)
09:09:28	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:27%20GMT	https://www.eurofert-egypt.com/events/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/flexslider/jquery.flexslider.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/events/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/flexslider/jquery.flexslider.js	(from https://www.eurofert-egypt.com/events.html)
09:09:28	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:27%20GMT	https://www.eurofert-egypt.com/events/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/imagesloaded.pkgd.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/events/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/imagesloaded.pkgd.min.js	(from https://www.eurofert-egypt.com/events.html)
09:09:28	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:27%20GMT	https://www.eurofert-egypt.com/events/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/site_gallery.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/events/eufincludes/Text/Diff/Renderer/Others/apps/wp-media-folder/assets/js/display-gallery/site_gallery.js	(from https://www.eurofert-egypt.com/events.html)
09:09:29	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Nov%202023%2007:09:28%20GMT	http://www.eurofert-egypt.com/?p=636	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/index8989.html	(from https://www.eurofert-egypt.com/about-us.html)
09:09:29	2224/2224	---M--	200	added ('OK')	text/html	date:Sat,%2018%20Nov%202023%2016:47:06%20GMT	https://www.eurofert-egypt.com/wp-json/oembed/1.0/embed_10	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/wp-json/oembed/1.0/embed_10.html	(from https://www.eurofert-egypt.com/about-us.html)
09:09:29	2321/2321	---M-Z	200	added ('OK')	application/xml	date:Sat,%2018%20Nov%202023%2016:47:06%20GMT	https://www.eurofert-egypt.com/wp-json/oembed/1.0/embed_10.xml	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/wp-json/oembed/1.0/embed_10.xml	(from https://www.eurofert-egypt.com/about-us.html)
09:09:29	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Nov%202023%2007:09:28%20GMT	http://www.eurofert-egypt.com/about-us/eufincludes/Text/Diff/Renderer/Others/themes/eurofert/assets/js/navigation.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/about-us/eufincludes/Text/Diff/Renderer/Others/themes/eurofert/assets/js/navigation.min.js	(from https://www.eurofert-egypt.com/about-us.html)
09:09:30	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:29%20GMT	https://www.eurofert-egypt.com/about-us/eufincludes/Text/Diff/Renderer/Others/themes/eurofert/assets/js/navigation.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/about-us/eufincludes/Text/Diff/Renderer/Others/themes/eurofert/assets/js/navigation.min.js	(from https://www.eurofert-egypt.com/about-us.html)
09:09:31	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Nov%202023%2007:09:29%20GMT	http://www.eurofert-egypt.com/about-us/eufincludes/Text/Diff/Renderer/Others/themes/eurofert/assets/js/skip-link-focus-fix.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/about-us/eufincludes/Text/Diff/Renderer/Others/themes/eurofert/assets/js/skip-link-focus-fix.min.js	(from https://www.eurofert-egypt.com/about-us.html)
09:09:32	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:31%20GMT	https://www.eurofert-egypt.com/about-us/eufincludes/Text/Diff/Renderer/Others/themes/eurofert/assets/js/skip-link-focus-fix.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/about-us/eufincludes/Text/Diff/Renderer/Others/themes/eurofert/assets/js/skip-link-focus-fix.min.js	(from https://www.eurofert-egypt.com/about-us.html)
09:09:34	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Nov%202023%2007:09:31%20GMT	http://www.eurofert-egypt.com/about-us/eufincludes/js/hoverIntent.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/about-us/eufincludes/js/hoverIntent.min.js	(from https://www.eurofert-egypt.com/about-us.html)
09:09:34	1162906/1162906	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:45:24%20GMT	https://www.eurofert-egypt.com/images/uploads/2017/03/17.png	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/images/uploads/2017/03/17.png	(from https://www.eurofert-egypt.com/about-us.html)
09:09:34	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:33%20GMT	https://www.eurofert-egypt.com/about-us/eufincludes/js/hoverIntent.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/about-us/eufincludes/js/hoverIntent.min.js	(from https://www.eurofert-egypt.com/about-us.html)
09:09:35	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Nov%202023%2007:09:33%20GMT	http://www.eurofert-egypt.com/about-us/eufincludes/Text/Diff/Renderer/Others/apps/megamenu/js/maxmegamenu.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/about-us/eufincludes/Text/Diff/Renderer/Others/apps/megamenu/js/maxmegamenu.js	(from https://www.eurofert-egypt.com/about-us.html)
09:09:36	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:35%20GMT	https://www.eurofert-egypt.com/about-us/eufincludes/Text/Diff/Renderer/Others/apps/megamenu/js/maxmegamenu.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/about-us/eufincludes/Text/Diff/Renderer/Others/apps/megamenu/js/maxmegamenu.js	(from https://www.eurofert-egypt.com/about-us.html)
09:09:36	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Nov%202023%2007:09:35%20GMT	http://www.eurofert-egypt.com/about-us/eufincludes/js/wp-embed.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/about-us/eufincludes/js/wp-embed.min.js	(from https://www.eurofert-egypt.com/about-us.html)
09:09:36	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:35%20GMT	https://www.eurofert-egypt.com/about-us/eufincludes/js/wp-embed.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/about-us/eufincludes/js/wp-embed.min.js	(from https://www.eurofert-egypt.com/about-us.html)
09:09:37	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Nov%202023%2007:09:36%20GMT	http://www.eurofert-egypt.com/?p=1402	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/index9588.html	(from https://www.eurofert-egypt.com/contact-us.html)
09:09:37	2234/2234	---M--	200	added ('OK')	text/html	date:Sat,%2018%20Nov%202023%2016:47:19%20GMT	https://www.eurofert-egypt.com/wp-json/oembed/1.0/embed_7	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/wp-json/oembed/1.0/embed_7.html	(from https://www.eurofert-egypt.com/contact-us.html)
09:09:37	2331/2331	---M-Z	200	added ('OK')	application/xml	date:Sat,%2018%20Nov%202023%2016:47:20%20GMT	https://www.eurofert-egypt.com/wp-json/oembed/1.0/embed_8.xml	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/wp-json/oembed/1.0/embed_8.xml	(from https://www.eurofert-egypt.com/contact-us.html)
09:09:37	16410/16410	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2018%20Nov%202023%2016:44:16%20GMT	https://www.eurofert-egypt.com/eufincludes/js/underscore.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/eufincludes/js/underscore.min.js	(from https://www.eurofert-egypt.com/contact-us.html)
09:09:37	29492/29492	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2018%20Nov%202023%2016:44:34%20GMT	https://www.eurofert-egypt.com/eufincludes/Text/Diff/Renderer/Others/apps/mappress-google-maps-for-euroferts/js/mappress.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/eufincludes/Text/Diff/Renderer/Others/apps/mappress-google-maps-for-euroferts/js/mappress.min.js	(from https://www.eurofert-egypt.com/contact-us.html)
09:09:37	4000/4000	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2018%20Nov%202023%2016:44:24%20GMT	https://www.eurofert-egypt.com/eufincludes/js/jquery/ui/core.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/eufincludes/js/jquery/ui/core.min.js	(from https://www.eurofert-egypt.com/contact-us.html)
09:09:38	672/672	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2018%20Nov%202023%2016:44:38%20GMT	https://www.eurofert-egypt.com/eufincludes/Text/Diff/Renderer/Others/apps/si-contact-form/includes/fscf-scripts.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/eufincludes/Text/Diff/Renderer/Others/apps/si-contact-form/includes/fscf-scripts.js	(from https://www.eurofert-egypt.com/contact-us.html)
09:09:38	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Nov%202023%2007:09:37%20GMT	http://www.eurofert-egypt.com/?p=480	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/index77b5.html	(from https://www.eurofert-egypt.com/eurofertimg.html)
09:09:38	2353/2353	---M--	200	added ('OK')	text/html	date:Sat,%2018%20Nov%202023%2016:47:20%20GMT	https://www.eurofert-egypt.com/wp-json/oembed/1.0/embed_8	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/wp-json/oembed/1.0/embed_8.html	(from https://www.eurofert-egypt.com/eurofertimg.html)
09:09:38	2488/2488	---M-Z	200	added ('OK')	application/xml	date:Sat,%2018%20Nov%202023%2016:47:21%20GMT	https://www.eurofert-egypt.com/wp-json/oembed/1.0/embed_9.xml	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/wp-json/oembed/1.0/embed_9.xml	(from https://www.eurofert-egypt.com/eurofertimg.html)
09:09:39	79768/79768	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Nov%202023%2016:43:58%20GMT	https://www.eurofert-egypt.com/author/maged/maged.html	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/author/maged/maged.html	(from https://www.eurofert-egypt.com/eurofertimg.html)
09:09:39	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Nov%202023%2007:09:38%20GMT	http://www.eurofert-egypt.com/eurofertimg/eufincludes/js/hoverIntent.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/eurofertimg/eufincludes/js/hoverIntent.min.js	(from https://www.eurofert-egypt.com/eurofertimg.html)
09:09:39	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2007:09:38%20GMT	https://www.eurofert-egypt.com/eurofertimg/eufincludes/js/hoverIntent.min.js	C:/Users/Mahmoud%20Elbehery/Desktop/Programing/Road_Maps/EuroFert/www.eurofert-egypt.com/eurofertimg/eufincludes/js/hoverIntent.min.js	(from https://www.eurofert-egypt.com/eurofertimg.html)
